run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_date,Q5,3,0.123,0.054,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_date,Q5-np,1,0.448,0.075,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_date,Q5-np,2,0.133,0.059,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_date,Q5-np,3,0.153,0.056,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q1,1,2.546,15.898,2636,0,2,2,4,0,t,1,144000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q1,2,0.293,15.436,2646,0,2,2,4,0,t,1,144000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q1,3,0.305,13.231,2589,0,2,2,4,0,t,1,144000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q1-np,1,2.25,5.836,2636,0,2,2,4,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q1-np,2,0.327,5.026,2589,0,2,2,4,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q1-np,3,0.346,4.744,2589,0,2,2,4,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q2,1,4.244,19.817,2589,0,2,2,4,12,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q2,2,1.091,17.818,2646,0,2,2,4,12,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q2,3,1.066,13.748,2589,0,2,2,4,12,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q2-np,1,3.59,4.967,2589,0,2,2,4,12,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q2-np,2,0.892,4.82,2589,0,2,2,4,12,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q2-np,3,0.865,5.055,2589,0,2,2,4,12,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q3,1,0.323,11.049,2664,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q3,2,0.267,6.617,2618,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q3,3,0.395,6.239,2618,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q3-np,1,0.246,6.827,2664,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q3-np,2,0.234,6.043,2618,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q3-np,3,0.193,5.641,2618,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q4,1,0.503,17.899,4030,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q4,2,0.407,21.575,4030,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q4,3,0.339,21.446,4030,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q4-np,1,0.394,17.249,4030,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q4-np,2,0.279,16.772,4030,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q4-np,3,0.288,16.775,4030,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q5,1,0.467,0.078,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q5,2,0.141,0.059,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q5,3,0.163,0.06,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q5-np,1,0.371,0.068,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q5-np,2,0.173,0.061,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-noindex-1dc07b9-20260922T010622Z,defaults-30d-noindex,1dc07b9,metrics_tstz,Q5-np,3,0.115,0.055,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
