run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q2-np,2,14.132,65.851,60225,0,5,5,10,152,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q2-np,3,11.227,66.948,60225,0,5,5,10,152,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q3,1,0.988,45.58,38108,4378,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q3,2,0.554,42.332,42413,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q3,3,0.598,39.717,42362,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q3-np,1,0.917,55.543,42359,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q3-np,2,0.605,52.906,42234,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q3-np,3,0.667,51.77,42234,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q4,1,0.926,157.602,90411,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q4,2,0.828,135.442,90411,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q4,3,0.691,129.457,90411,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q4-np,1,0.839,236.427,90234,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q4-np,2,0.656,265.036,90234,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q4-np,3,0.678,258.152,90234,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q5,1,0.627,0.084,22,2,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q5,2,0.224,0.044,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q5,3,0.155,0.038,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q5-np,1,0.606,0.077,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q5-np,2,0.184,0.058,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_date,Q5-np,3,0.237,0.043,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q1,1,4.058,33.918,60521,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q1,2,1.507,33.035,60446,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q1,3,1.359,39.513,60446,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q1-np,1,3.73,66.572,60376,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q1-np,2,0.571,63.249,60250,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q1-np,3,0.556,62.902,60250,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q2,1,55.884,63.657,60446,0,5,5,10,152,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q2,2,14.755,61.024,60395,0,5,5,10,152,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q2,3,13.432,57.614,60445,0,5,5,10,152,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q2-np,1,58.72,68.644,60250,0,5,5,10,152,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q2-np,2,15.223,81.346,60250,0,5,5,10,152,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q2-np,3,17.073,65.555,60250,0,5,5,10,152,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q3,1,0.788,30.248,42526,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q3,2,0.559,29.561,42451,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q3,3,0.554,36.122,42426,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q3-np,1,0.764,53.45,42386,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q3-np,2,0.537,50.304,42261,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q3-np,3,0.506,51.608,42261,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09'"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q4,1,1.032,113.693,90426,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q4,2,0.674,101.001,90426,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q4,3,0.679,114.245,90401,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q4-np,1,1.043,186.897,90261,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q4-np,2,0.652,183.558,90261,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q4-np,3,0.79,181.127,90261,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2025-03-09' AND ts < '2025-04-09' GROUP BY 1, 2"
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q5,1,0.598,0.172,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q5,2,0.189,0.039,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q5,3,0.232,0.04,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q5-np,1,0.542,0.068,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q5-np,2,0.274,0.064,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2025-03-24'
int-baseline-customer-59db144-20260922T120853Z,int-baseline-customer,59db144,metrics_tstz,Q5-np,3,0.144,0.038,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2025-03-24'
